Subject,Gamble,Domain,p_Meanfix,q_Meanfix,x_Meanfix,y_Meanfix,p_TotalFix,q_TotalFix,x_TotalFix,y_TotalFix,risk_selected,response_time
11,60,2,113.91750000000077,191.64300000004005,191.6480000000447,83.33233333336345,6,2,2,3,1,2710
11,75,2,157.1522857143344,72.22033333328243,155.55541666661156,99.98833333334834,7,3,12,9,1,7671
11,1,2,166.6359999999404,199.99180000002963,150.0175000000163,96.66059999999125,1,5,2,5,1,3250
11,57,2,91.67349999991711,323.3052000000374,0.0,125.07675000000745,2,5,0,4,1,3277
11,62,2,175.21350000001257,66.65383333332527,0.0,83.28133333334699,2,6,0,3,1,2273
11,22,2,99.99228571425192,100.0089999998454,150.01800000004005,0.0,7,1,2,0,0,3452
11,16,2,86.67239999999292,76.65019999996294,112.81875000003492,61.08500000004036,5,5,4,3,1,4511
11,36,2,66.78566666657571,77.79399999999441,83.32550000003539,58.330999999976484,3,6,2,4,1,2072
11,34,2,58.34450000000652,111.11366666667163,0.0,124.98049999998572,2,3,0,6,1,2018
11,29,2,33.33499999996275,166.66399999987334,199.97999999998137,91.66049999999814,2,1,1,2,1,1302
11,52,2,77.80399999996492,199.98199999995995,133.3666666665425,83.32350000011502,3,1,3,2,1,1871
11,43,2,88.87716666665317,133.42700000002515,183.31999999994878,0.0,6,1,1,0,1,1411
11,51,2,166.61999999999534,61.09233333337276,166.66400000010617,166.66700000001583,2,3,1,1,1,1543
11,23,2,105.50500000000466,116.64350000000559,216.7314999999944,183.37100000007194,3,2,2,4,1,2368
11,54,2,129.2252500000468,116.66299999994226,102.80383333330974,191.60700000007637,4,1,6,2,1,2653
11,15,2,216.6534999999567,116.61249999993015,78.56642857144054,66.64650000003166,4,2,7,2,1,3241
11,31,2,166.70100000000093,258.58150000002934,116.58900000009453,0.0,1,2,2,0,1,1293
11,56,2,258.3550000000396,80.95957142859697,200.00250000003143,238.89033333336315,4,7,4,3,1,5464
11,14,2,105.5633333333147,158.4704999999958,116.67333333326194,149.95999999996275,3,2,3,1,1,1923
11,13,2,133.3420000000236,133.34700000006706,141.66383333331518,141.70850000000792,3,1,6,2,1,2820
11,63,2,200.02799999993294,116.65950000006706,163.34700000004378,116.64499999996042,1,2,5,2,1,2471
11,19,2,183.3409999998985,124.98499999992782,149.9759999999078,158.30299999989802,1,2,1,2,1,1275
11,37,2,66.64249999995809,166.64399999997113,133.3234999999404,166.9440000000177,2,2,2,1,1,1309
11,38,2,216.57400000013877,161.13400000003944,0.0,216.64700000011362,1,3,0,1,1,1736
11,66,2,149.9790000000503,233.39100000017788,174.97375000000466,200.01500000001397,3,1,4,1,1,2191
11,53,2,300.1049999999814,233.32150000002002,216.73300000012387,0.0,1,2,1,0,1,1757
12,61,1,75.0340714285711,88.11428571428665,0.0,76.93199999999902,14,7,0,13,0,12212
12,72,1,45.86787500000037,110.14682608695685,41.66449999999895,134.7284166666674,8,23,10,12,1,17984
12,22,1,67.96553846153871,79.2333750000007,41.661999999996624,68.58655555555418,13,8,2,9,0,12080
12,3,1,41.6449999999968,106.86911764705891,70.07990000000063,170.50199999999984,2,17,10,13,0,11531
12,49,1,90.02350000000006,108.3179999999993,120.38205555555598,33.32899999998335,10,2,18,1,0,10155
12,75,1,52.771583333331364,114.96411111111067,83.15200000000186,74.99783333333228,12,9,1,6,0,11298
12,38,1,0.0,52.740833333327224,0.0,25.022999999993772,0,6,0,2,0,5259
12,8,1,40.01519999999728,45.98124999999709,50.003000000011525,97.20933333332748,5,4,1,6,0,9469
12,28,1,102.45842857142686,33.33299999998417,224.94250000001193,49.99500000000262,7,1,2,2,0,5162
12,66,1,125.0049999999901,30.973857142854417,96.66020000000135,38.928999999994026,2,7,5,6,0,7385
12,60,1,17.14900000000489,112.46475000000646,73.51479999999864,179.25550000001385,1,4,5,4,0,8928
12,53,1,100.03611111111564,44.43633333333613,137.99136363636617,36.913714285715415,9,3,11,14,0,18239
12,12,1,150.02700000003097,90.01140000000596,25.03300000001036,195.77500000000146,1,5,2,4,0,7258
12,69,1,33.33999999999651,122.43500000000252,25.020499999984168,182.2940000000035,1,6,2,16,0,9655
12,47,1,216.6149999999907,33.328000000008615,199.85100000000966,75.0450000000128,1,1,2,4,0,2740
12,16,1,100.06550000001153,0.0,100.00800000000746,29.164500000013504,6,0,5,4,0,6596
12,39,1,136.67219999998923,33.3300000000066,111.10216666666383,56.21509090909438,5,3,6,11,0,11521
12,58,1,33.32500000001164,75.01766666666663,54.14725000000908,41.5959999999759,1,6,4,2,1,3233
12,24,1,140.0840000000142,49.991000000038184,180.5633333333244,41.68025000000489,5,1,6,4,0,5589
12,71,1,244.40499999998914,64.59075000000303,172.19833333332403,33.33399999997346,3,8,3,1,0,7100
12,11,1,300.20999999999185,83.32000000000698,99.98599999998503,50.0109999999986,1,1,3,1,0,1733
12,54,1,110.59981818181272,83.31699999998091,174.07211111111812,166.57099999996717,11,1,9,1,0,7958
12,5,1,58.31699999998091,88.17299999999315,33.31700000001971,135.45187499999884,2,7,3,8,0,11494
12,48,1,46.680400000000375,131.91569565218853,38.882499999997286,126.41541666666065,5,23,6,12,1,18937
12,62,1,33.33099999994738,101.87211111109679,60.00639999998966,108.38999999999942,1,9,5,4,0,9777
12,63,1,108.35924999999406,47.299000000012,102.38999999998903,33.47937500000262,4,18,7,8,0,19574
12,14,1,227.7469999999545,33.3300000000163,283.4595000000263,0.0,3,1,2,0,0,5384
12,68,1,37.472999999983585,88.91466666662988,56.650866666665145,113.33919999999925,4,3,15,5,0,11668
12,55,1,113.61072727273198,66.64700000005541,88.34870000001392,53.33519999997225,11,1,10,5,0,12616
12,2,1,108.31599999999162,0.0,61.181833333345516,25.057499999995343,4,0,6,2,0,5452
12,51,1,50.00200000003679,100.13299999997253,133.3619999999646,0.0,3,1,3,0,0,4315
12,43,1,146.67719999999971,16.792000000015832,85.40700000002107,33.33833333329918,5,1,8,3,0,7043
12,30,1,116.61835714287425,78.57499999999916,108.34937500001615,74.96524999997928,14,14,16,4,0,15093
12,56,1,106.24375000000146,66.75600000005215,75.08087499999965,33.33699999994133,8,1,8,1,0,10767
12,44,1,114.59550000000309,0.0,106.24812499999825,74.983000000022,8,0,8,4,0,8415
12,50,1,50.15316666666573,155.57833333336748,33.33399999997346,61.1093333333071,6,3,1,3,0,5221
12,21,1,33.31266666671339,78.56828571425285,0.0,126.66900000000605,3,7,0,5,0,4464
12,41,1,109.99619999999413,0.0,120.94450000001234,66.80959999999031,5,0,4,5,0,9903
12,25,1,92.62222222223903,37.49099999999453,79.38219047617999,80.5556666666768,9,4,21,12,0,10790
12,15,1,123.32839999998687,75.00587500001711,172.21466666663764,131.9457499999941,5,8,3,12,0,9717
12,33,1,88.92411111109605,179.1874374999934,33.32649999996647,84.61623076921722,9,16,2,13,0,13815
12,35,1,22.638666666675515,87.93974999999045,112.11645454545082,109.51042857140003,3,4,11,7,0,11380
12,42,1,75.08287500002189,166.6630000000354,36.826800000015645,99.9926666667064,8,5,5,3,0,8355
12,70,1,75.02050000002298,58.459500000055414,81.52555555559229,33.37800000002608,6,4,9,1,0,11938
12,13,1,75.15325000000303,66.68759999996982,53.33119999996852,80.96628571431418,4,5,5,7,0,5875
12,9,1,225.02399999997579,63.39099999999162,158.3804999999993,183.36571428572228,2,5,4,7,0,6423
12,67,1,173.30300000000278,119.65782352943,142.62011111111173,66.65900000000838,5,17,9,10,1,16901
12,37,1,0.0,135.7334285714231,114.85966666666273,206.7345999999903,0,7,9,5,0,8375
12,74,1,33.29200000001583,126.22142857146848,126.18228571426256,144.463333333338,1,7,7,3,0,5638
12,10,1,57.7740666666689,105.95007142858647,68.7311249999766,106.86676470587469,15,14,8,17,0,19106
12,65,1,104.16212500001711,83.34225000004517,125.00424999996903,49.97249999997439,8,4,4,2,0,5621
12,19,1,62.59999999997672,53.7754444444371,150.00600000001336,83.33100000000559,4,9,3,3,0,9490
12,46,1,216.8850000000093,126.18471428572333,60.002000000001864,130.55983333334248,1,7,5,6,0,6277
12,34,1,183.30099999997765,96.69429999997374,155.57600000000093,36.16066666669212,1,10,3,6,0,6680
12,57,1,65.14963636367412,120.84275000003981,66.65220000001136,259.9629999999888,11,4,5,5,0,9866
12,59,1,106.65979999995325,177.80999999997826,89.98720000006725,200.01599999994505,5,3,5,2,0,4117
12,1,1,67.32049999997253,270.83875000005355,88.94533333333675,250.00150000001304,2,4,3,2,0,3823
12,17,1,322.11533333330107,104.75757142858181,108.41699999995762,116.86039999995846,3,7,2,5,0,7795
12,73,1,155.5505000000121,95.25085714284796,110.00510000003268,108.3501666666707,6,7,10,6,0,12937
12,23,1,205.69366666659093,61.123666666642144,133.29933333334824,33.312500000116415,3,3,3,2,0,2587
12,4,1,216.7060000000056,66.64133333333302,125.00150000007125,46.208307692288564,2,9,2,13,0,10686
12,20,1,76.67480000001379,172.222333333261,116.66381818180989,94.41699999997702,5,3,11,3,0,9171
12,27,1,83.5570000000298,258.45449999999255,59.519428571436684,222.18066666671075,1,2,7,3,0,6074
12,31,1,0.0,225.00074999997742,120.86925000001793,104.16349999999511,0,4,4,4,0,4134
12,32,1,69.45100000000093,108.375,63.95516666663267,183.34125000002678,6,4,6,4,0,8462
12,29,1,174.99949999985984,83.32100000003508,111.13166666663408,58.30299999989802,2,3,3,2,0,5792
12,7,1,49.99550000001909,166.68100000009872,0.0,83.24100000003818,2,1,0,2,0,2270
12,40,1,33.33400000008987,194.4216666666713,0.0,83.34749999997439,2,3,0,2,0,2585
12,52,1,91.69050000002608,108.34800000005635,0.0,249.92800000007264,2,2,0,1,0,1288
12,36,1,45.8234999999986,125.00750000006519,149.9720000000205,100.06400000001304,4,2,5,3,0,4418
12,18,1,349.9580000001006,0.0,124.99050000007264,100.00200000003679,1,0,2,2,0,1640
12,26,1,95.87424999999348,33.33299999998417,316.6050000000978,54.18749999991269,4,1,1,4,0,2630
12,6,1,0.0,41.66225000002305,33.319000000017695,233.33700000005774,0,4,1,1,0,1729
12,45,1,133.35900000005495,0.0,111.14133333333302,0.0,1,0,3,0,0,1727
12,64,1,200.09799999999814,49.99366666659868,49.97349999996368,83.36099999997532,1,3,2,2,0,2249
12,9,2,61.10649999999441,163.31299999996554,139.84366666667887,216.72179999996442,6,5,18,5,1,11931
12,10,2,230.5458333333372,84.41693750002014,144.43144444443493,154.15024999997695,6,16,9,4,1,14482
12,68,2,81.35925000002317,66.6773333332967,98.17033333330053,89.62781249999534,8,3,9,16,1,12878
12,43,2,62.52074999999604,83.32449999998789,110.01860000002198,127.77399999997579,4,2,5,3,1,5697
12,3,2,93.3685999999987,60.14259999997448,208.3032500000263,43.336000000010245,5,5,4,5,1,6994
12,58,2,103.35519999999087,75.6193999999746,133.37650000001304,75.01090909089808,5,15,2,22,1,15745
12,57,2,140.43728571421732,147.20850000000792,106.64899999999906,65.7750000000127,7,6,5,11,1,13513
12,50,2,166.65100000007078,54.773750000013806,83.39099999994505,82.36952941176509,1,28,1,17,1,19393
12,23,2,61.1044444444253,149.9749999999185,83.32158333333791,50.162000000011176,9,2,12,1,1,9271
12,20,2,158.38899999996647,83.31599999999162,64.9812000000151,49.99866666671975,4,1,10,3,1,5507
12,75,2,126.22242857139956,75.07387500000186,96.28599999996368,47.94962499997928,7,8,9,8,1,10955
12,44,2,108.35449999989942,300.02599999995437,87.48050000006333,0.0,2,1,4,0,1,3106
12,66,2,83.50699999998324,112.48600000000442,46.48642857142425,141.63290000002598,7,4,14,10,1,19884
12,34,2,116.64850000006845,200.0,75.1480000000156,250.07600000000093,2,2,4,1,1,4385
12,28,2,53.34180000000633,91.586500000034,33.32400000013877,88.89583333327512,5,2,1,6,1,4118
12,45,2,33.314333333284594,283.6730000001844,62.51199999998789,33.30299999995623,3,1,4,1,1,2319
12,1,2,145.81250000011642,54.76114285707341,125.00674999988405,66.02750000002113,4,7,4,26,1,15546
12,52,2,79.16049999999814,75.9780000000028,55.561999999995656,0.0,4,2,6,0,1,3639
12,24,2,100.11974999989616,100.01150000002235,46.212749999947846,433.25399999995716,4,2,4,1,1,5605
12,32,2,66.66966666653752,49.99824999994598,155.6038333333563,36.67059999997728,3,8,6,5,1,13770
12,59,2,50.055999999982305,50.01200000010431,116.61833333324951,66.6663333332787,2,1,3,3,1,2059
12,51,2,39.98219999987632,155.5470000000205,90.48228571430913,233.2180000001099,5,3,7,1,1,5253
12,54,2,33.35899999993853,0.0,72.22100000005837,25.009500000043772,2,0,3,2,1,3281
12,13,2,66.6699999999255,52.77133333318246,73.34939999999479,55.545333333313465,2,6,5,3,1,6731
12,62,2,166.60350000008475,44.445333333297945,49.99699999997392,91.60999999998603,2,3,2,2,1,2628
12,38,2,66.66300000005867,93.3532000000123,139.05466666662446,66.65850000001956,4,5,3,2,1,4489
12,55,2,66.66400000010617,41.637999999918975,33.33199999993667,133.32400000002235,1,2,1,1,1,1589
12,46,2,90.01879999996163,80.55400000000373,66.66133333331284,70.85262500001409,5,12,6,16,0,10970
12,16,2,59.29577777775315,80.30363636367574,52.80066666669316,136.10950000005928,18,22,18,6,1,19033
12,2,2,0.0,66.6699999999255,87.49100000003818,66.67000000004191,0,1,4,2,1,4781
12,48,2,41.68599999998696,33.35833333331781,75.00349999999162,49.85499999998137,4,3,2,1,1,4284
12,8,2,33.35699999995995,58.2802499999525,133.29900000011548,58.28200000006473,2,4,1,4,1,3646
12,4,2,76.65560000003316,33.330000000074506,47.96537499999977,91.67250000010245,5,1,8,2,1,5490
12,39,2,33.34533333336003,108.42849999992177,35.47299999999814,0.0,3,2,1,0,1,1693
12,61,2,108.33950000000186,74.99449999991339,116.64699999988079,166.5700000000652,2,2,2,1,1,2344
12,41,2,83.42599999997765,166.6549999997951,77.76866666662197,133.34199999994598,1,1,3,1,1,1501
12,37,2,177.78366666659713,0.0,333.2880000001751,100.04150000005029,3,0,1,2,1,2319
12,63,2,154.18674999999348,383.466999999946,94.417333333365,199.98499999986961,4,1,3,1,1,3705
12,14,2,90.43871428571376,283.33399999979883,133.26699999999255,349.96400000015274,7,1,1,1,1,3136
12,36,2,91.67350000003353,0.0,194.43233333326256,149.94649999996182,2,0,3,2,1,1618
12,30,2,61.16466666657167,0.0,0.0,366.34799999999814,3,0,0,1,1,2398
12,72,2,127.81266666669399,33.334000000031665,149.95700000005309,104.12800000002608,3,1,2,4,1,3333
12,17,2,130.2969090908935,108.34000000008382,50.03933333341653,0.0,11,2,3,0,1,4372
12,67,2,95.80800000001909,183.3279999999795,58.32649999985006,116.6543333333296,4,2,2,3,1,2818
12,21,2,149.99900000006892,100.0477499999688,100.02000000001863,183.36799999978393,1,4,2,1,1,1912
12,69,2,200.06233333338363,0.0,216.6304999999702,90.02599999993109,3,0,2,5,1,3200
12,49,2,79.16900000005262,141.65100000007078,39.98159999996424,141.64975000009872,4,2,5,4,1,3574
12,70,2,0.0,49.99500000011176,0.0,120.8640000000014,0,1,0,4,1,1645
12,73,2,88.86533333341747,33.3320000001695,33.329000000143424,250.05200000014156,6,1,2,1,1,2409
12,15,2,0.0,150.0100000000093,116.62925000005635,0.0,0,1,4,0,1,1419
12,35,2,172.2426666666288,33.325999999884516,266.7009999998845,150.09700000006706,3,1,1,2,1,2203
12,29,2,166.6700000000419,122.24200000008568,0.0,141.6369999999879,2,3,0,2,1,2248
12,12,2,50.01300000003539,133.31866666659093,249.82400000002235,66.65599999995902,1,3,1,1,1,1532
12,11,2,83.36266666666295,233.21900000004098,0.0,116.66599999996834,3,1,0,1,1,1716
12,40,2,83.33166666670392,105.56899999997889,199.9825000000419,41.65700000000652,3,3,2,2,1,1988
12,64,2,106.62999999998138,299.87100000004284,56.656800000020304,91.67150000005495,10,1,10,2,1,8051
12,42,2,183.372999999905,141.5779999999795,183.34199999994598,0.0,1,2,1,0,1,1199
12,18,2,41.66249999997672,199.9660000000149,133.35149999998976,199.99499999987893,2,1,4,1,1,2156
12,60,2,149.95433333322094,0.0,183.34799999992052,126.6320000000298,3,0,3,5,1,3389
12,47,2,136.3375000001397,174.9780000000028,18.18500000005588,0.0,2,2,1,0,0,1914
12,33,2,91.68000000005122,33.33100000000559,161.08299999994537,83.38100000005215,2,1,3,2,1,2427
12,27,2,133.3215999999549,166.71299999998882,100.01600000006147,41.726499999989755,5,1,3,6,1,3639
12,6,2,133.2730000000447,161.115666666689,75.0164999999106,50.0,3,3,2,3,1,2317
12,74,2,208.2850000000326,140.00520000001416,116.60600000014529,127.79266666675296,2,5,1,3,1,2541
12,71,2,33.343000000109896,166.77000000001863,66.65279999999329,100.01049999997485,1,1,5,2,1,1733
12,25,2,183.58500000019558,108.3080000000773,49.99900000006892,0.0,1,2,2,0,1,1748
12,26,2,55.580250000057276,90.01080000000074,61.646900000050664,103.30860000005923,12,5,10,5,1,7541
12,19,2,141.57449999987148,149.99250000005122,94.49450000006861,66.68499999993946,2,2,6,2,1,2300
12,7,2,183.31099999998696,112.4602499998291,66.68750000011642,299.9650000000838,1,4,2,1,1,1839
12,22,2,366.7889999996405,50.012999999918975,100.00900000007823,83.30499999993481,1,2,1,2,1,1683
12,31,2,133.34050000004936,62.50174999999581,250.0679999999702,116.606499999878,2,4,1,2,1,1566
12,56,2,77.78116666676942,85.20911111105751,163.32020000000483,155.01860000006855,6,9,5,10,1,8540
12,53,2,45.7427500000922,183.4010000003036,133.3023749999993,77.7756666666052,4,1,8,3,1,4365
12,5,2,66.65300000004936,91.64320000004955,91.6614999998128,80.96071428576086,4,10,2,7,1,7428
12,65,2,66.66199999989476,116.69024999992689,77.7821666667005,58.32600000000093,4,4,6,4,1,3687
13,35,2,54.179374999999936,49.99974999999995,74.99512500000037,60.020999999999916,8,4,16,5,1,8654
13,44,2,102.77883333333375,91.66900000000169,66.66333333333266,81.67289999999957,6,4,3,20,1,6649
13,12,2,116.64199999999983,47.62528571428629,40.197999999999595,95.90700000000015,2,7,10,8,1,7173
13,45,2,160.0094000000012,144.47566666666776,135.18133333333228,70.8119999999999,5,3,9,4,1,5779
13,67,2,77.7829444444449,66.730083333332,88.87679999999988,45.3174285714288,18,12,30,7,1,16560
13,59,2,50.02699999999944,72.2223333333289,72.21900000000217,99.98399999999674,6,3,3,1,1,3248
13,19,2,66.67666666666628,108.35275000000183,75.00562499999978,0.0,3,4,8,0,1,3801
13,62,2,140.92172727272688,68.88340000000025,62.85671428571347,92.24986666667101,11,15,35,15,1,17351
13,57,2,119.71309090908935,50.30166666667113,66.96215789473622,62.76600000000326,11,3,19,8,1,11855
13,71,2,40.476714285714216,83.27000000000407,111.08933333332727,33.30900000000838,7,2,3,3,1,3628
13,1,2,50.012999999991735,25.022499999999127,61.10249999999845,48.198999999999614,1,2,6,16,0,7183
13,47,2,49.990999999989675,66.67399999999907,100.00450000001001,41.62674999999581,3,1,2,4,1,3373
13,24,2,59.34511111111432,56.64619999999995,85.71142857142591,0.0,9,5,7,0,1,5700
13,43,2,172.2106666666708,66.70999999999913,37.51899999999296,62.487499999995634,3,4,4,4,1,2583
13,41,2,50.01199999999517,74.98400000001129,116.86524999998801,83.39239999999991,4,2,4,5,1,3238
13,22,2,54.743428571419955,88.20638709677188,143.92381818181656,92.0552380952355,7,31,11,21,1,16282
13,46,2,83.32600000001548,83.3120000000199,100.00500000000466,88.89000000001397,2,2,4,3,1,2331
13,6,2,86.13933333333505,77.79349999999977,59.4940000000019,61.11733333334754,6,6,7,3,0,4739
13,61,2,94.41066666668242,96.96772727272632,113.3304000000062,81.27162500000486,3,11,5,8,1,6810
13,68,2,66.75200000000768,61.116333333329145,76.63039999999455,74.99649999999383,2,3,5,2,1,2448
13,28,2,83.28949999999895,91.65899999999965,166.6637499999997,175.08799999998882,2,2,4,2,1,2219
13,30,2,90.03559999999125,74.977500000013,71.41842857143327,187.46799999999348,5,6,7,4,1,4887
13,2,2,70.85225000002174,100.0075833333273,104.15525000001071,76.21057142856964,8,12,4,7,1,7650
13,17,2,36.66760000000359,41.67349999999957,64.58562500000335,61.147000000006905,5,6,8,3,1,5566
13,51,2,33.3409999999858,83.49349999999686,0.0,155.5329999999958,1,2,0,3,1,2212
13,60,2,173.29679999999934,283.24499999999534,162.53750000000218,66.6362500000032,5,1,8,4,1,4656
13,38,2,162.51249999998254,129.9875999999931,151.29192307692406,92.56933333333775,4,5,13,9,0,7652
13,31,2,83.36300000002181,54.80371428570444,80.30136363635856,49.99550000001909,6,7,11,2,1,4927
13,23,2,177.80250000000038,113.36879999998492,121.68009999999776,133.39457142858632,6,5,10,7,0,6639
13,32,2,41.662000000011176,200.01349999997183,45.81874999997672,225.00450000001,2,2,4,2,1,2173
13,29,2,137.52650000000722,149.99199999996927,54.15749999997206,99.99299999995856,4,1,4,2,1,2147
